event_date,event_time,event_name,user_pseudo_id,page_url,page_title,session_id,lynote_user_id,device_type,country
20260507,2026-05-07 17:30:29,cancel_sub_success,63485300.1777534064,https://lynote.ai/zh/settings,Lynote,,fc3ced22d7739fd9a01916e0823057f2,desktop,Australia
20260506,2026-05-06 23:09:59,cancel_sub_reason_view,2142962559.1778079408,https://lynote.ai/zh/settings,Lynote,,e540f9e4063be941595ab2abc1ace505,desktop,Singapore
20260506,2026-05-06 23:09:59,cancel_sub_submit,2142962559.1778079408,https://lynote.ai/zh/settings,Lynote,,e540f9e4063be941595ab2abc1ace505,desktop,Singapore
20260506,2026-05-06 23:09:59,cancel_sub_success,2142962559.1778079408,https://lynote.ai/zh/settings,Lynote,,e540f9e4063be941595ab2abc1ace505,desktop,Singapore
20260506,2026-05-06 10:13:14,cancel_sub_reason_view,20377330.1778033065,https://lynote.ai/zh/settings,Lynote,,20c166ede641c95894b0595eafeab6f0,desktop,Italy
20260506,2026-05-06 10:13:22,cancel_sub_submit,20377330.1778033065,https://lynote.ai/zh/settings,Lynote,,20c166ede641c95894b0595eafeab6f0,desktop,Italy
20260506,2026-05-06 10:13:22,cancel_sub_success,20377330.1778033065,https://lynote.ai/zh/settings,Lynote,,20c166ede641c95894b0595eafeab6f0,desktop,Italy
20260506,2026-05-06 20:09:32,cancel_sub_reason_view,1990454805.1778064720,https://lynote.ai/zh/settings,Lynote,,8df377bcb5b5a614b26aa78265eb8b9d,desktop,Australia
20260506,2026-05-06 20:09:40,cancel_sub_submit,1990454805.1778064720,https://lynote.ai/zh/settings,Lynote,,8df377bcb5b5a614b26aa78265eb8b9d,desktop,Australia
20260506,2026-05-06 20:09:40,cancel_sub_success,1990454805.1778064720,https://lynote.ai/zh/settings,Lynote,,8df377bcb5b5a614b26aa78265eb8b9d,desktop,Australia
20260506,2026-05-06 03:34:33,cancel_sub_reason_view,717671509.1778009352,https://lynote.ai/zh/settings,Lynote,,0df7ff1a0728655ce89b7d5f72a9d0ae,desktop,Sweden
20260506,2026-05-06 03:34:33,cancel_sub_submit,717671509.1778009352,https://lynote.ai/zh/settings,Lynote,,0df7ff1a0728655ce89b7d5f72a9d0ae,desktop,Sweden
20260506,2026-05-06 03:34:33,cancel_sub_success,717671509.1778009352,https://lynote.ai/zh/settings,Lynote,,0df7ff1a0728655ce89b7d5f72a9d0ae,desktop,Sweden
20260506,2026-05-06 08:35:13,cancel_sub_reason_view,859960153.1778025843,https://lynote.ai/fr/settings,Lynote,,09794402d9ef5ef723369ca7e2c7a685,desktop,Belgium
20260506,2026-05-06 08:35:30,cancel_sub_submit,859960153.1778025843,https://lynote.ai/fr/settings,Lynote,,09794402d9ef5ef723369ca7e2c7a685,desktop,Belgium
20260506,2026-05-06 08:35:30,cancel_sub_success,859960153.1778025843,https://lynote.ai/fr/settings,Lynote,,09794402d9ef5ef723369ca7e2c7a685,desktop,Belgium
20260506,2026-05-06 15:26:07,cancel_sub_reason_view,1618287687.1778004119,https://lynote.ai/es/settings,Lynote,,5200b7850f9ab5789b2098e53f43dbd3,desktop,Spain
20260506,2026-05-06 15:26:07,cancel_sub_submit,1618287687.1778004119,https://lynote.ai/es/settings,Lynote,,5200b7850f9ab5789b2098e53f43dbd3,desktop,Spain
20260506,2026-05-06 15:26:07,cancel_sub_success,1618287687.1778004119,https://lynote.ai/es/settings,Lynote,,5200b7850f9ab5789b2098e53f43dbd3,desktop,Spain
20260506,2026-05-06 16:41:28,cancel_sub_reason_view,1534423609.1778055625,https://lynote.ai/zh/settings,Lynote,,ea74ac19b6f1dd1b0f8aefa5bfde0946,desktop,Hong Kong
20260506,2026-05-06 16:41:35,cancel_sub_submit,1534423609.1778055625,https://lynote.ai/zh/settings,Lynote,,ea74ac19b6f1dd1b0f8aefa5bfde0946,desktop,Hong Kong
20260506,2026-05-06 16:41:35,cancel_sub_success,1534423609.1778055625,https://lynote.ai/zh/settings,Lynote,,ea74ac19b6f1dd1b0f8aefa5bfde0946,desktop,Hong Kong
20260506,2026-05-06 23:39:49,cancel_sub_reason_view,1066792652.1778080118,https://lynote.ai/pt/settings,Lynote,,781414c09c2d9bbf7635dee9dc5b80e3,desktop,Brazil
20260506,2026-05-06 23:39:49,cancel_sub_submit,1066792652.1778080118,https://lynote.ai/pt/settings,Lynote,,781414c09c2d9bbf7635dee9dc5b80e3,desktop,Brazil
20260506,2026-05-06 23:39:54,cancel_sub_success,1066792652.1778080118,https://lynote.ai/pt/settings,Lynote,,781414c09c2d9bbf7635dee9dc5b80e3,desktop,Brazil
20260506,2026-05-06 16:09:51,cancel_sub_reason_view,1271365623.1778051052,https://lynote.ai/zh/settings,Lynote,,7d5c30030c685c609ee810cde3dcfa9c,desktop,France
20260506,2026-05-06 16:09:51,cancel_sub_submit,1271365623.1778051052,https://lynote.ai/zh/settings,Lynote,,7d5c30030c685c609ee810cde3dcfa9c,desktop,France
20260506,2026-05-06 16:09:51,cancel_sub_success,1271365623.1778051052,https://lynote.ai/zh/settings,Lynote,,7d5c30030c685c609ee810cde3dcfa9c,desktop,France
20260506,2026-05-06 17:04:38,cancel_sub_reason_view,1678901330.1778056643,https://lynote.ai/zh/settings,Lynote,,c2c58961a66aaa8b90344256dd9a677e,desktop,Australia
20260506,2026-05-06 17:04:46,cancel_sub_submit,1678901330.1778056643,https://lynote.ai/zh/settings,Lynote,,c2c58961a66aaa8b90344256dd9a677e,desktop,Australia
20260506,2026-05-06 17:04:46,cancel_sub_success,1678901330.1778056643,https://lynote.ai/zh/settings,Lynote,,c2c58961a66aaa8b90344256dd9a677e,desktop,Australia
20260506,2026-05-06 08:38:05,cancel_sub_reason_view,927912975.1778024637,https://lynote.ai/zh/settings,Lynote,,b54bad8b2fb21f04683f2ccc360fdb41,desktop,United Kingdom
20260506,2026-05-06 08:38:05,cancel_sub_submit,927912975.1778024637,https://lynote.ai/zh/settings,Lynote,,b54bad8b2fb21f04683f2ccc360fdb41,desktop,United Kingdom
20260506,2026-05-06 08:38:05,cancel_sub_success,927912975.1778024637,https://lynote.ai/zh/settings,Lynote,,b54bad8b2fb21f04683f2ccc360fdb41,desktop,United Kingdom
20260506,2026-05-06 00:41:44,cancel_sub_reason_view,1324199507.1777998388,https://lynote.ai/de/settings,Lynote,,16065e01c3524b18ac91c2e1ff0ca2b8,desktop,Germany
20260506,2026-05-06 00:41:52,cancel_sub_submit,1324199507.1777998388,https://lynote.ai/de/settings,Lynote,,16065e01c3524b18ac91c2e1ff0ca2b8,desktop,Germany
20260506,2026-05-06 00:41:52,cancel_sub_success,1324199507.1777998388,https://lynote.ai/de/settings,Lynote,,16065e01c3524b18ac91c2e1ff0ca2b8,desktop,Germany
20260513,2026-05-13 16:05:28,cancel_sub_reason_view,1773353471.1778393642,https://lynote.ai/pricing,Lynote,,b8a449638ef22a9303f4d2ddf91ab47a,desktop,China
20260513,2026-05-13 16:05:35,cancel_sub_submit,1773353471.1778393642,https://lynote.ai/pricing,Lynote,,b8a449638ef22a9303f4d2ddf91ab47a,desktop,China
20260513,2026-05-13 16:05:35,cancel_sub_success,1773353471.1778393642,https://lynote.ai/pricing,Lynote,,b8a449638ef22a9303f4d2ddf91ab47a,desktop,China
